,Stage 0,
dv_prev,0,
dV_req_stage,2.373974178,
ign_after_t_0,FALSE,
dV_before_t_0,1.186987089,
t_burn_req,0.412911173,
t_total,0.412911173,
t_ign,0.206473695,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.748349624,
a_f,5.750366715,
dV_req,2.373974178,
,Stage 0,
Isp,690,
T,60000,
m_dry,2560.48833,
m_wet,10433.37394,
v_e,6766.5885,
dV_avail,9505.782736,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,2.058308441,
ign_after_t_0,FALSE,
dV_before_t_0,1.02915422,
t_burn_req,0.357863929,
t_total,0.357863929,
t_ign,0.178945572,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,5.750776342,
a_f,5.75252592,
dV_req,2.058308441,
,Stage 0,
Isp,690,
T,60000,
m_dry,9841.734925,
m_wet,13352.91497,
v_e,6766.5885,
dV_avail,2064.504434,
m_dot,8.867097504,
dv_prev,0,
dV_req_stage,786.8826072,
ign_after_t_0,FALSE,
dV_before_t_0,393.4413036,
t_burn_req,165.3208149,
t_total,165.3208149,
t_ign,85.06286319,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,4.493400889,
a_f,5.047531262,
dV_req,786.8826072,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16821.46487,
m_wet,21628.67057,
v_e,6864.655,
dV_avail,1725.527373,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,713.4812981,
ign_after_t_0,FALSE,
dV_before_t_0,356.7406491,
t_burn_req,58.62712451,
t_total,58.62712451,
t_ign,30.07507076,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,11.55873099,
a_f,12.82474584,
dV_req,713.4812981,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16821.46446,
m_wet,19494.14932,
v_e,6864.655,
dV_avail,1012.252886,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,48.74004055,
ign_after_t_0,FALSE,
dV_before_t_0,24.37002027,
t_burn_req,3.787122279,
t_total,3.787122279,
t_ign,1.896922275,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,12.82435979,
a_f,12.91573861,
dV_req,48.74004055,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16821.46477,
m_wet,19356.04953,
v_e,6864.655,
dV_avail,963.4493348,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,244.265286,
ign_after_t_0,FALSE,
dV_before_t_0,122.132643,
t_burn_req,18.57952671,
t_total,18.57952671,
t_ign,9.372400679,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,12.91585787,
a_f,13.38371792,
dV_req,244.265286,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16795.20726,
m_wet,18653.13816,
v_e,6864.655,
dV_avail,720.2453276,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,339.2645415,
ign_after_t_0,FALSE,
dV_before_t_0,169.6322708,
t_burn_req,24.69805522,
t_total,24.69805522,
t_ign,12.50159806,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
a_i,13.40256973,
a_f,14.08159176,
dV_req,339.2645415,
,Stage 0,
Isp,700,
T,249999.9847,
m_dry,16795.20722,
m_wet,17753.50737,
v_e,6864.655,
dV_avail,380.916504,
m_dot,36.41843395,
dv_prev,0,
dV_req_stage,8.60829331,
ign_after_t_0,FALSE,
dV_before_t_0,4.304146655,
t_burn_req,0.610926501,
t_total,0.610926501,
t_ign,0.305559013,
highestUsedStage,0,
lowestUsedStage,0,
usedStages:LENGTH,1,
